,ID,author_year,link,Substance,type,func,vendor,media,agg_diameter,length,size_class,lat_size,layer,thick,ssa,z_pot,plate,ali,dose,time,bmd_id,species,cell_type_general,cell_type,n_cell,endotox,notes,variable,value
970,971,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,40.0,24.0,2,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,98.3
971,972,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,160.0,24.0,2,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,97.6
972,973,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,10.0,6.0,3,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,97.9
973,974,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,40.0,6.0,3,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,98.3
974,975,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,160.0,6.0,3,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,98.3
975,976,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,10.0,24.0,4,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,98.2
976,977,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,40.0,24.0,4,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,98.2
977,978,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,160.0,24.0,4,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,96.6
978,979,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,10.0,6.0,5,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,95.83564686
979,980,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,40.0,6.0,5,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,93.00388673
980,981,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,80.0,6.0,5,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,91.33814547
981,982,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,80.0,24.0,6,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,88.4802596
982,983,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,40.0,24.0,6,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,92.21200649
983,984,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,10.0,24.0,6,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,94.32125473
984,985,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,10.0,6.0,7,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
985,986,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,40.0,6.0,7,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,99.65116279
986,987,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,80.0,6.0,7,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
987,988,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,10.0,24.0,8,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
988,989,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,40.0,24.0,8,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,98.17073171
989,990,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,80.0,24.0,8,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,96.50776053
990,991,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3.0,,,,96 well,submerged,100.0,24.0,1019,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,78.82352941
991,992,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3.0,,,,96 well,submerged,18.0,24.0,1019,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,92.94117647
992,993,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3.0,,,,96 well,submerged,3.0,24.0,1019,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,96.47058824
993,994,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3.0,,,,96 well,submerged,0.1,24.0,1019,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,100.0
994,995,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3.0,,,,96 well,submerged,0.6,24.0,1019,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,98.82352941
995,996,Adrián Povo-Retana et al 2020,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3.0,,,,96,submerged,0.005,23.0,1019,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,,viability_pi,100.0
996,997,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3.0,,,,96 well,submerged,0.9,24.0,1019,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,100.0
997,998,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3.0,,,,97 well,submerged,18.0,24.0,1020,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,100.0
998,999,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3.0,,,,98 well,submerged,100.0,24.0,1020,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,92.94117647
999,1000,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3.0,,,,96 well,submerged,3.0,24.0,1020,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,100.0
1000,1001,Adrián Povo-Retana et al 2022,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3.0,,,,96,submerged,0.005,24.0,1020,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,100.0
1001,1002,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3.0,,,,96 well,submerged,0.6,24.0,1020,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,100.0
1002,1003,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3.0,,,,96 well,submerged,0.1,24.0,1020,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,100.0
1003,1004,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3.0,,,,96 well,submerged,0.9,24.0,1020,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,100.0
1004,1005,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,520.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,61.9
1005,1006,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,480.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,63.7
1006,1007,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,442.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,64.8
1007,1008,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,396.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,66.6
1008,1009,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,355.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,67.8
1009,1010,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,315.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,69.9
1010,1011,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,233.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,72.7
1011,1012,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,190.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,75.0
1012,1013,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,270.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,70.6
1013,1014,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,152.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,82.2
1014,1015,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,130.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,85.1
1015,1016,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,110.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,86.2
1016,1017,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,88.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,89.8
1017,1018,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,70.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,90.5
1018,1019,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,47.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,92.4
1019,1020,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96,submerged,25.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,94.6
1020,1021,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,Graphene oxide,GO,,in house they made it,DMEM/F12,820.2,,M,,,,,-18.0,96 ( I asume dosnt say),submerged,170.0,12.0,2017,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,78.3
1021,1022,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,270.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,53.2
1022,1023,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F13,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,520.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,29.0
1023,1024,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,480.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,31.0
1024,1025,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,442.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,35.0
1025,1026,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,396.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,40.9
1026,1027,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,355.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,44.8
1027,1028,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,315.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,49.5
